Open,Current Price,From Open,Time,Date
9.64,9.86,-0.21999999999999886,142316,20200520
9.64,9.86,-0.21999999999999886,142319,20200520
9.64,9.86,-0.21999999999999886,142321,20200520
9.64,9.86,-0.21999999999999886,142323,20200520
9.64,9.86,-0.21999999999999886,142326,20200520
9.64,9.86,-0.21999999999999886,142328,20200520
9.64,9.86,-0.21999999999999886,142330,20200520
